Molecule,Atom 1,Atom 2,Bond Length,Standardised Bond Length,Cos Part Angles,Cos(Length),InRing_B,Mayer,Elecneg_1,Ele_1,Elecneg_2,Ele_2,InConj_1,InConj_2,InRing_1,InRing_2,Bond Type,MullikenCharge1,MullikenCharge2,Neighbour1,Neighbour2,MaxRing,Ratio,IsBroken,,,,
15,47,44,1.354198981,0.962472624,0.686493161,0.929648339,0,1.12255023,2.55,0,3.44,1,0,0,0,0,1,0.118748,-0.329744,3,2,0,0,0,,,,
16,18,20,1.586404697,1.038222969,0.999969591,1.586356457,4,1.05796415,2.55,0,2.55,0,0,0,4,4,0,0.059288,0.059633,3,3,4,0.25,1,,,,
16,26,32,1.500317791,0.981883371,0.902175824,1.353550439,0,1.06600245,2.55,0,2.55,0,0,0,0,0,0,-0.102792,0.065715,2,1,0,0,0,,,,
16,28,27,1.500197245,0.98180448,0.902041862,1.353240716,0,1.06599258,2.55,0,2.55,0,0,0,0,0,0,0.065619,-0.102942,1,2,0,0,0,,,,
16,20,24,1.496224242,0.979204347,0.806118497,1.206134037,0,1.03559658,2.55,0,2.55,0,0,0,4,0,0,0.059633,0.043365,3,2,0,0,0,,,,
16,22,18,1.49592107,0.979005936,0.806274235,1.206122616,0,1.03781277,2.55,0,2.55,0,0,0,0,4,0,0.045136,0.059288,2,3,0,0,0,,,,
16,27,22,1.340164086,0.877070737,0.782396747,1.048540021,0,1.90919678,2.55,0,2.55,0,0,0,0,0,0,-0.102942,0.045136,2,2,0,0,0,,,,
16,24,26,1.340138191,0.87705379,0.782590235,1.048779062,0,1.90942011,2.55,0,2.55,0,0,0,0,0,0,0.043365,-0.102792,2,2,0,0,0,,,,
17,17,19,1.589166949,1.040030726,0.999700925,1.58869167,4,1.10085362,2.55,0,2.55,0,0,0,4,4,0,0.082829,0.071883,3,3,4,0.25,1,,,,
17,25,31,1.50145965,0.982630661,0.900759446,1.352453963,0,1.06965674,2.55,0,2.55,0,0,0,0,0,0,-0.10575,0.069061,2,1,0,0,0,,,,
17,27,26,1.501350462,0.982559203,0.900891876,1.352554433,0,1.06994576,2.55,0,2.55,0,0,0,0,0,0,0.069383,-0.106208,1,2,0,0,0,,,,
17,19,23,1.501235417,0.982483912,0.822373511,1.23457624,0,1.00785059,2.55,0,2.55,0,0,0,4,0,0,0.071883,0.015814,3,2,0,0,0,,,,
17,21,17,1.500389251,0.981930138,0.825839956,1.239081393,0,1.01418334,2.55,0,2.55,0,0,0,0,4,0,0.013176,0.082829,2,3,0,0,0,,,,
17,26,21,1.339154613,0.876410087,0.791244782,1.0595991,0,1.9416543,2.55,0,2.55,0,0,0,0,0,0,-0.106208,0.013176,2,2,0,0,0,,,,
17,23,25,1.339081584,0.876362293,0.791764613,1.060237412,0,1.94329911,2.55,0,2.55,0,0,0,0,0,0,0.015814,-0.10575,2,2,0,0,0,,,,
18,25,27,1.58413746,1.036739175,0.997863831,1.580753475,4,1.05005236,2.55,0,2.55,0,0,0,4,4,0,0.054653,0.058357,3,3,4,0.25,1,,,,
18,40,41,1.499812199,0.981552486,0.902010556,1.352846436,0,1.06695214,2.55,0,2.55,0,0,0,0,0,0,-0.100746,0.065092,2,1,0,0,0,,,,
18,32,31,1.499492716,0.981343401,0.902420026,1.353172256,0,1.066631,2.55,0,2.55,0,0,0,0,0,0,0.064461,-0.101943,1,2,0,0,0,,,,
18,27,38,1.497094763,0.97977406,0.803820471,1.203395418,0,1.02975844,2.55,0,2.55,0,0,0,4,0,0,0.058357,0.035574,3,2,0,0,0,,,,
18,29,25,1.495176476,0.978518636,0.808677977,1.209116289,0,1.04805833,2.55,0,2.55,0,0,0,0,4,0,0.048991,0.054653,2,3,0,0,0,,,,
18,31,29,1.340336438,0.877183533,0.781574931,1.04757336,0,1.90661589,2.55,0,2.55,0,0,0,0,0,0,-0.101943,0.048991,2,2,0,0,0,,,,
18,38,40,1.339872398,0.876879842,0.781951909,1.04771578,0,1.90896505,2.55,0,2.55,0,0,0,0,0,0,0.035574,-0.100746,2,2,0,0,0,,,,
19,26,28,1.585416681,1.037576362,0.998558193,1.583130816,4,1.05231769,2.55,0,2.55,0,0,0,4,4,0,0.056446,0.059893,3,3,4,0.25,1,,,,
19,41,42,1.500419746,0.981950096,0.902139207,1.353587481,0,1.06566802,2.55,0,2.55,0,0,0,0,0,0,-0.103548,0.066234,2,1,0,0,0,,,,
19,33,32,1.500283267,0.981860777,0.902100167,1.353405786,0,1.06502794,2.55,0,2.55,0,0,0,0,0,0,0.065338,-0.104353,1,2,0,0,0,,,,
19,28,39,1.496765627,0.979558657,0.804256871,1.203784041,0,1.02854313,2.55,0,2.55,0,0,0,4,0,0,0.059893,0.038875,3,2,0,0,0,,,,
19,30,26,1.495048691,0.978435007,0.807250842,1.206879315,0,1.04367176,2.55,0,2.55,0,0,0,0,4,0,0.051305,0.056446,2,3,0,0,0,,,,
19,32,30,1.340405757,0.877228899,0.782607245,1.049011256,0,1.90947891,2.55,0,2.55,0,0,0,0,0,0,-0.104353,0.051305,2,2,0,0,0,,,,
19,39,41,1.340090078,0.877022303,0.7828475,1.049086167,0,1.91045141,2.55,0,2.55,0,0,0,0,0,0,0.038875,-0.103548,2,2,0,0,0,,,,
20,38,39,1.540644503,1.008275199,0.787092475,1.212629695,4,1.08621789,2.55,0,2.55,0,0,0,4,4,0,0.013712,-0.004777,3,3,4,0.25,1,,,,
20,39,23,1.520307428,0.994965594,0.733415209,1.11501659,0,0.94341667,2.55,0,2.55,0,0,0,4,0,0,-0.004777,0.121909,3,3,0,0,0,,,,
20,17,38,1.517540181,0.993154569,0.736587546,1.117801198,0,0.94655267,2.55,0,2.55,0,0,0,0,4,0,0.11358,0.013712,3,3,0,0,0,,,,
20,12,11,1.508159955,0.987015677,0.835834649,1.260572347,0,1.04148763,2.55,0,2.55,0,0,0,0,0,0,0.042654,0.14522,1,3,0,0,0,,,,
20,27,25,1.508055788,0.986947505,0.835718252,1.260309747,0,1.04152427,2.55,0,2.55,0,0,0,0,0,0,0.145653,0.042116,3,1,0,0,0,,,,
20,23,22,1.50059812,0.982066832,0.959927633,1.440465601,0,0.94892604,2.55,0,2.55,0,0,1,0,6,0,0.121909,0.038328,3,3,0,0,0,,,,
20,7,17,1.499854243,0.981580002,0.960162754,1.44010418,0,0.94729928,2.55,0,2.55,0,1,0,6,0,0,0.035461,0.11358,3,3,0,0,0,,,,
20,10,2,1.382637473,0.982684771,0.962306737,1.330521356,0,1.01281021,3.44,1,2.55,0,0,1,0,6,1,-0.271559,0.224061,2,3,0,0,0,,,,
20,24,28,1.382413835,0.982525824,0.962228151,1.330197508,0,1.01330228,2.55,0,3.44,1,1,0,6,0,1,0.224109,-0.271198,3,2,0,0,0,,,,
20,11,10,1.366190883,0.970995652,0.7276643,0.994128332,0,1.06394557,2.55,0,3.44,1,0,0,0,0,1,0.14522,-0.271559,3,2,0,0,0,,,,
20,28,27,1.365999854,0.970859882,0.728206024,0.994729322,0,1.06438263,3.44,1,2.55,0,0,0,0,0,1,-0.271198,0.145653,2,3,0,0,0,,,,
21,0,2,1.5372749,1.00606996,0.825097259,1.268401306,4,1.03822672,2.55,0,2.55,0,0,0,4,4,0,-0.018934,0.024822,3,3,4,0.25,1,,,,
21,27,26,1.516602095,0.992540638,0.647876671,0.982571117,0,1.04434558,2.55,0,2.55,0,0,0,0,0,0,0.210475,0.216061,2,2,0,0,0,,,,
21,30,31,1.516328899,0.992361845,0.647285303,0.981497411,0,1.04462116,2.55,0,2.55,0,0,0,0,0,0,0.215612,0.211691,2,2,0,0,0,,,,
21,41,48,1.508817976,0.98744632,0.844690258,1.274483846,0,1.04415548,2.55,0,2.55,0,0,0,0,0,0,0.118318,0.050752,3,1,0,0,0,,,,
21,44,40,1.508761973,0.987409669,0.84474353,1.274516916,0,1.0444044,2.55,0,2.55,0,0,0,0,0,0,0.051155,0.117951,1,3,0,0,0,,,,
21,2,20,1.507382562,0.986506912,0.71916916,1.084063051,0,0.93800622,2.55,0,2.55,0,0,0,4,0,0,0.024822,0.203508,3,3,0,0,0,,,,
21,18,0,1.505880707,0.985524023,0.719144847,1.082946351,0,0.94432087,2.55,0,2.55,0,0,0,0,4,0,0.209045,-0.018934,3,3,0,0,0,,,,
21,26,24,1.430256377,1.016529053,0.680807291,0.973728969,0,0.90296246,2.55,0,3.44,1,0,0,0,0,1,0.216061,-0.324002,2,2,0,0,0,,,,
21,25,30,1.430246451,1.016521998,0.680780418,0.973683777,0,0.90359831,3.44,1,2.55,0,0,0,0,0,1,-0.321539,0.215612,2,2,0,0,0,,,,
21,34,27,1.429346617,1.015882457,0.679666661,0.971479243,0,0.91134476,3.44,1,2.55,0,0,0,0,0,1,-0.327252,0.210475,2,2,0,0,0,,,,
21,31,37,1.429288049,1.015840831,0.67925677,0.970853584,0,0.91103254,2.55,0,3.44,1,0,0,0,0,1,0.211691,-0.327338,2,2,0,0,0,,,,
21,37,41,1.353271625,0.961813522,0.686142721,0.928537475,0,1.12849638,3.44,1,2.55,0,0,0,0,0,1,-0.327338,0.118318,2,3,0,0,0,,,,
21,40,34,1.353177238,0.961746438,0.686046064,0.928341918,0,1.12855971,2.55,0,3.44,1,0,0,0,0,1,0.117951,-0.327252,3,2,0,0,0,,,,
21,24,18,1.351410113,0.960490485,0.68740934,0.928971934,0,1.15787334,3.44,1,2.55,0,0,0,0,0,1,-0.324002,0.209045,2,3,0,0,0,,,,
21,20,25,1.349465989,0.959108734,0.687243815,0.927412154,0,1.16478559,2.55,0,3.44,1,0,0,0,0,1,0.203508,-0.321539,3,2,0,0,0,,,,
22,0,2,1.558657989,1.020064129,0.968716794,1.50989817,4,1.03825688,2.55,0,2.55,0,0,0,4,4,0,-0.004433,-0.006294,3,3,4,0.25,1,,,,
22,30,31,1.516021756,0.992160835,0.647179417,0.981138076,0,1.04556739,2.55,0,2.55,0,0,0,0,0,0,0.213949,0.210688,2,2,0,0,0,,,,
22,27,26,1.516018489,0.992158697,0.647655248,0.98185733,0,1.04500302,2.55,0,2.55,0,0,0,0,0,0,0.210668,0.215783,2,2,0,0,0,,,,
22,2,20,1.511338382,0.9890958,0.720915084,1.089546636,0,0.93383824,2.55,0,2.55,0,0,0,4,0,0,-0.006294,0.214323,3,3,0,0,0,,,,
22,18,0,1.509980319,0.988207015,0.736104759,1.111503698,0,0.95295813,2.55,0,2.55,0,0,0,0,4,0,0.206657,-0.004433,3,3,0,0,0,,,,
22,41,48,1.509076766,0.987615685,0.844808361,1.27488067,0,1.04404447,2.55,0,2.55,0,0,0,0,0,0,0.118078,0.050823,3,1,0,0,0,,,,
22,44,40,1.508909243,0.987506049,0.844899851,1.274877194,0,1.04449693,2.55,0,2.55,0,0,0,0,0,0,0.051462,0.117774,1,3,0,0,0,,,,
22,26,24,1.431306525,1.017275426,0.680296325,0.973712569,0,0.90041864,2.55,0,3.44,1,0,0,0,0,1,0.215783,-0.314003,2,2,0,0,0,,,,
22,25,30,1.431154358,1.017167276,0.679957207,0.973123721,0,0.90128554,3.44,1,2.55,0,0,0,0,0,1,-0.30518,0.213949,2,2,0,0,0,,,,
22,31,37,1.430085668,1.016407724,0.679139401,0.971227524,0,0.91001455,2.55,0,3.44,1,0,0,0,0,1,0.210688,-0.327201,2,2,0,0,0,,,,
22,34,27,1.429768957,1.016182627,0.6790473,0.97088075,0,0.91080571,3.44,1,2.55,0,0,0,0,0,1,-0.327105,0.210668,2,2,0,0,0,,,,
22,40,34,1.352884791,0.961538586,0.685971282,0.928040115,0,1.12945662,2.55,0,3.44,1,0,0,0,0,1,0.117774,-0.327105,3,2,0,0,0,,,,
22,37,41,1.352546335,0.961298035,0.686202891,0.928121206,0,1.13032268,3.44,1,2.55,0,0,0,0,0,1,-0.327201,0.118078,2,3,0,0,0,,,,
22,24,18,1.348287296,0.958270999,0.688697199,0.928561684,0,1.17691193,3.44,1,2.55,0,0,0,0,0,1,-0.314003,0.206657,2,3,0,0,0,,,,
22,20,25,1.345718036,0.956444944,0.688394883,0.92638541,0,1.18738994,2.55,0,3.44,1,0,0,0,0,1,0.214323,-0.30518,3,2,0,0,0,,,,
23,0,2,1.585186517,1.037425731,0.975412631,1.546210951,4,0.90213313,2.55,0,2.55,0,0,0,4,4,0,-0.235949,-0.166045,4,4,4,0.25,1,,,,
23,2,19,1.543755065,1.010310906,0.749236981,1.156638384,0,0.8535928,2.55,0,2.55,0,0,0,4,0,0,-0.166045,0.270716,4,3,0,0,0,,,,
23,18,0,1.525512634,0.998372143,0.72706457,1.109146187,0,0.88298556,2.55,0,2.55,0,0,0,0,4,0,0.290229,-0.235949,3,4,0,0,0,,,,
23,28,29,1.516487081,0.992465367,0.644977383,0.978099868,0,1.05053447,2.55,0,2.55,0,0,0,0,0,0,0.216962,0.206553,2,2,0,0,0,,,,
23,25,24,1.516231221,0.992297919,0.646656228,0.980480362,0,1.04546823,2.55,0,2.55,0,0,0,0,0,0,0.209691,0.213957,2,2,0,0,0,,,,
23,39,46,1.508986031,0.987556303,0.844647799,1.274561729,0,1.04414721,2.55,0,2.55,0,0,0,0,0,0,0.11835,0.05148,3,1,0,0,0,,,,
23,42,38,1.50831112,0.987114608,0.844487484,1.273749863,0,1.04493428,2.55,0,2.55,0,0,0,0,0,0,0.050651,0.118707,1,3,0,0,0,,,,
23,24,22,1.433878861,1.019103668,0.682262807,0.978282217,0,0.89104339,2.55,0,3.44,1,0,0,0,0,1,0.213957,-0.3052,2,2,0,0,0,,,,
23,23,28,1.432513932,1.018133569,0.681699923,0.976544637,0,0.88538487,3.44,1,2.55,0,0,0,0,0,1,-0.271751,0.216962,2,2,0,0,0,,,,
23,29,35,1.429476131,1.015974507,0.678076334,0.969293934,0,0.90987943,2.55,0,3.44,1,0,0,0,0,1,0.206553,-0.329325,2,2,0,0,0,,,,
23,32,25,1.428583431,1.015340036,0.67730233,0.967582887,0,0.91348061,3.44,1,2.55,0,0,0,0,0,1,-0.32869,0.209691,2,2,0,0,0,,,,
23,38,32,1.35471234,0.962837484,0.685983273,0.929310004,0,1.12314018,2.55,0,3.44,1,0,0,0,0,1,0.118707,-0.32869,3,2,0,0,0,,,,
23,35,39,1.353589797,0.962039657,0.68566673,0.92811149,0,1.12697844,3.44,1,2.55,0,0,0,0,0,1,-0.329325,0.11835,2,3,0,0,0,,,,
23,22,18,1.34041503,0.952675927,0.683185946,0.91575271,0,1.20207386,3.44,1,2.55,0,0,0,0,0,1,-0.3052,0.290229,2,3,0,0,0,,,,
23,19,23,1.32620672,0.942577626,0.700431494,0.928916955,0,1.25256191,2.55,0,3.44,1,0,0,0,0,1,0.270716,-0.271751,3,2,0,0,0,,,,
24,0,2,1.572784232,1.029309052,0.977088019,1.536748629,4,1.02281024,2.55,0,2.55,0,0,0,4,4,0,0.071758,-0.272387,3,4,4,0.25,1,,,,
24,2,19,1.536320472,1.005445335,0.735976973,1.130696491,0,0.85112289,2.55,0,2.55,0,0,0,4,0,0,-0.272387,0.245303,4,3,0,0,0,,,,
24,25,24,1.516302864,0.992344806,0.646778773,0.980712507,0,1.04582241,2.55,0,2.55,0,0,0,0,0,0,0.212245,0.208544,2,2,0,0,0,,,,
24,28,29,1.515997146,0.992144729,0.646481272,0.980063763,0,1.04485022,2.55,0,2.55,0,0,0,0,0,0,0.213417,0.209085,2,2,0,0,0,,,,
24,18,0,1.514964316,0.991468793,0.713850247,1.081457651,0,0.94130247,2.55,0,2.55,0,0,0,0,4,0,0.226273,0.071758,3,3,0,0,0,,,,
24,42,38,1.508509482,0.987244425,0.844552509,1.274015467,0,1.04470016,2.55,0,2.55,0,0,0,0,0,0,0.050639,0.11839,1,3,0,0,0,,,,
24,39,46,1.508344271,0.987136303,0.84461392,1.273968568,0,1.04551456,2.55,0,2.55,0,0,0,0,0,0,0.117963,0.05185,3,1,0,0,0,,,,
24,23,28,1.43585494,1.020508131,0.68163313,0.978726297,0,0.88745393,3.44,1,2.55,0,0,0,0,0,1,-0.306634,0.213417,2,2,0,0,0,,,,
24,24,22,1.433387502,1.018754443,0.681805313,0.977291214,0,0.89288005,2.55,0,3.44,1,0,0,0,0,1,0.208544,-0.307204,2,2,0,0,0,,,,
24,32,25,1.428607463,1.015357117,0.677961162,0.968540375,0,0.91303577,3.44,1,2.55,0,0,0,0,0,1,-0.328631,0.212245,2,2,0,0,0,,,,
24,29,35,1.428583007,1.015339735,0.676742184,0.966782384,0,0.91341017,2.55,0,3.44,1,0,0,0,0,1,0.209085,-0.328518,2,2,0,0,0,,,,
24,35,39,1.354470845,0.962665846,0.686141561,0.929358739,0,1.12347254,3.44,1,2.55,0,0,0,0,0,1,-0.328518,0.117963,2,3,0,0,0,,,,
24,38,32,1.354382124,0.962602789,0.686440142,0.929702257,0,1.12358316,2.55,0,3.44,1,0,0,0,0,1,0.11839,-0.328631,3,2,0,0,0,,,,
24,22,18,1.344216325,0.95537763,0.681843232,0.916544804,0,1.18662178,3.44,1,2.55,0,0,0,0,0,1,-0.307204,0.226273,2,3,0,0,0,,,,
24,19,23,1.337970137,0.950938264,0.68558407,0.917291012,0,1.1964795,2.55,0,3.44,1,0,0,0,0,1,0.245303,-0.306634,3,2,0,0,0,,,,
25,22,20,1.559415821,1.020560092,0.977930106,1.524999679,4,1.03099856,2.55,0,2.55,0,0,0,4,4,0,-0.258991,0.020723,4,3,4,0.25,1,,,,
25,24,22,1.533530817,1.003619645,0.842078084,1.291352693,0,1.03309344,2.55,0,2.55,0,0,0,0,4,0,0.118013,-0.258991,1,4,0,0,0,,,,
25,20,35,1.521967183,0.996051821,0.865040277,1.316562913,0,1.11168828,2.55,0,2.55,0,0,0,4,0,0,0.020723,0.099228,3,1,0,0,0,,,,
26,9,7,1.565841198,1.024765182,0.981351363,1.536655673,4,1.05469313,2.55,0,2.55,0,0,0,4,4,0,-0.240917,0.044769,4,3,4,0.25,1,,,,
26,11,9,1.533782804,1.003784558,0.841232377,1.290258992,0,1.03580148,2.55,0,2.55,0,0,0,0,4,0,0.11509,-0.240917,1,4,0,0,0,,,,
26,7,22,1.521650338,0.995844462,0.862685861,1.312750629,0,1.11260202,2.55,0,2.55,0,0,0,4,0,0,0.044769,0.09527,3,1,0,0,0,,,,
27,3,2,1.572388423,1.029050015,0.980959763,1.542445638,4,0.98609059,2.55,0,2.55,0,0,0,4,4,0,0.001947,-0.336427,3,4,4,0.25,1,,,,
27,2,12,1.538834649,1.007090739,0.836085972,1.286605051,0,1.02907573,2.55,0,2.55,0,0,0,4,0,0,-0.336427,0.113315,4,1,0,0,0,,,,
27,4,3,1.525734894,0.998517601,0.870779424,1.328564105,0,1.10117716,2.55,0,2.55,0,0,0,0,4,0,0.102015,0.001947,1,3,0,0,0,,,,
28,0,3,1.554669292,1.017453725,0.969102512,1.506596207,4,1.05228002,2.55,0,2.55,0,0,0,4,4,0,0.013102,0.035214,3,3,4,0.25,1,,,,
28,4,0,1.513614716,0.990585547,0.718413518,1.08741268,0,0.93173498,2.55,0,2.55,0,0,0,0,4,0,0.177868,0.013102,3,3,0,0,0,,,,
28,3,6,1.511951758,0.989497224,0.737828878,1.115567864,0,0.93146182,2.55,0,2.55,0,0,0,4,0,0,0.035214,0.179123,3,3,0,0,0,,,,
28,11,16,1.429950823,1.016311885,0.858962014,1.228306279,0,0.91972209,3.44,1,2.55,0,0,0,0,0,1,-0.311933,0.1953,2,1,0,0,0,,,,
28,12,10,1.429154039,1.015745586,0.858903446,1.227525444,0,0.92075043,2.55,0,3.44,1,0,0,0,0,1,0.192287,-0.297287,1,2,0,0,0,,,,
28,6,11,1.34573854,0.956459517,0.687886889,0.925709727,0,1.17815361,2.55,0,3.44,1,0,0,0,0,1,0.179123,-0.311933,3,2,0,0,0,,,,
28,10,4,1.343646821,0.954972865,0.684272819,0.919433153,0,1.20348574,3.44,1,2.55,0,0,0,0,0,1,-0.297287,0.177868,2,3,0,0,0,,,,
29,1,3,1.594439621,1.043481427,0.74025851,1.180295708,4,0.99737312,2.55,0,2.55,0,0,0,4,4,0,-0.05011,-0.052584,3,3,4,0.25,1,,,,
29,3,9,1.524109236,0.997453689,0.835554873,1.2734712,0,1.07709152,2.55,0,2.55,0,0,0,4,0,0,-0.052584,0.082669,3,1,0,0,0,,,,
29,4,1,1.52372762,0.99720394,0.83991244,1.279795343,0,1.08669743,2.55,0,2.55,0,0,0,0,4,0,0.08864,-0.05011,1,3,0,0,0,,,,
30,0,2,1.576342357,1.031637668,0.999991092,1.576275492,4,0.98299398,2.55,0,2.55,0,0,0,4,4,0,-0.15122,0.182105,3,3,4,0.25,1,,,,
30,26,0,1.524905003,0.997974478,0.712977304,1.087273878,0,1.07382643,2.55,0,2.55,0,0,0,0,4,0,0.330046,-0.15122,2,3,0,0,0,,,,
30,2,15,1.513407182,0.990449727,0.966941667,1.463389014,0,1.00105342,2.55,0,2.55,0,0,1,4,6,0,0.182105,0.028189,3,3,0,0,0,,,,
30,39,42,1.507076278,0.986306464,0.836402526,1.260506138,0,1.03716342,2.55,0,2.55,0,0,0,0,0,0,0.138492,0.041781,3,1,0,0,0,,,,
30,32,31,1.505347211,0.985174876,0.841383139,1.266572911,0,1.04380687,2.55,0,2.55,0,0,0,0,0,0,0.048472,0.138268,1,3,0,0,0,,,,
30,28,26,1.429812471,1.016213555,0.767382314,1.097242232,0,0.9378837,3.44,1,2.55,0,0,0,0,0,1,-0.327962,0.330046,2,2,0,0,0,,,,
30,20,43,1.386402036,0.985360366,0.963259827,1.335516055,0,0.97350886,2.55,0,3.44,1,1,0,6,0,1,0.213594,-0.285602,3,2,0,0,0,,,,
30,43,39,1.370557437,0.974099102,0.710020604,0.973164049,0,1.06619453,3.44,1,2.55,0,0,0,0,0,1,-0.285602,0.138492,2,3,0,0,0,,,,
30,31,28,1.36034271,0.966839168,0.69157517,0.940820448,0,1.10674658,2.55,0,3.44,1,0,0,0,0,1,0.138268,-0.327962,3,2,0,0,0,,,,
31,48,49,1.440644492,0.978034279,0.878964488,1.266303767,4,0.96181737,3.04,2,3.04,2,0,0,4,4,4,-0.160293,-0.186529,3,3,4,0.25,1,,,,
31,12,11,1.518475601,0.993766754,0.651179177,0.988813292,0,1.0438068,2.55,0,2.55,0,0,0,0,0,0,0.229515,0.182305,2,2,0,0,0,,,,
31,28,29,1.518349599,0.993684292,0.650736875,0.988061308,0,1.04359477,2.55,0,2.55,0,0,0,0,0,0,0.184228,0.22826,2,2,0,0,0,,,,
31,19,18,1.509066994,0.987609289,0.844647506,1.27462953,0,1.0442635,2.55,0,2.55,0,0,0,0,0,0,0.051124,0.118688,1,3,0,0,0,,,,
31,32,33,1.508959168,0.987538723,0.844875734,1.274881306,0,1.04433766,2.55,0,2.55,0,0,0,0,0,0,0.11887,0.051346,3,1,0,0,0,,,,
31,49,31,1.431115764,0.982234567,0.95927894,1.372869103,0,0.97596337,3.04,2,2.55,0,0,1,4,6,2,-0.186529,0.11734,3,3,0,0,0,,,,
31,15,12,1.429591465,1.016056478,0.679722005,0.971716083,0,0.91307835,3.44,1,2.55,0,0,0,0,0,1,-0.329623,0.229515,2,2,0,0,0,,,,
31,29,36,1.429000692,1.015636597,0.679973999,0.971668,0,0.9141559,2.55,0,3.44,1,0,0,0,0,1,0.22826,-0.329101,2,2,0,0,0,,,,
31,34,28,1.410951117,1.002808185,0.691130054,0.975141506,0,0.95718272,3.44,1,2.55,0,0,0,0,0,1,-0.322227,0.184228,2,2,0,0,0,,,,
31,11,10,1.410422922,1.00243278,0.690948905,0.974515867,0,0.95977596,2.55,0,3.44,1,0,0,0,0,1,0.182305,-0.321479,2,2,0,0,0,,,,
31,0,48,1.407996748,0.96636702,0.972569101,1.369385467,0,0.96114823,2.55,0,3.04,2,1,0,6,4,2,0.174038,-0.160293,3,3,0,0,0,,,,
31,10,5,1.362001446,0.968018086,0.958917437,1.306043779,0,1.10357715,3.44,1,2.55,0,0,1,0,6,1,-0.321479,0.243465,2,3,0,0,0,,,,
31,35,34,1.36084047,0.967192942,0.959126307,1.305202293,0,1.10493145,2.55,0,3.44,1,1,0,6,0,1,0.242668,-0.322227,3,2,0,0,0,,,,
31,36,32,1.353502352,0.961977507,0.686010375,0.928510856,0,1.12660216,3.44,1,2.55,0,0,0,0,0,1,-0.329101,0.11887,2,3,0,0,0,,,,
31,18,15,1.353199987,0.961762607,0.686325166,0.928727816,0,1.12707341,2.55,0,3.44,1,0,0,0,0,1,0.118688,-0.329623,3,2,0,0,0,,,,
32,17,45,1.577684934,1.032516318,0.999004091,1.576048503,4,0.96027935,2.55,0,2.55,0,0,0,4,4,0,-0.024354,-0.005921,4,4,16,0.4375,1,,,,
32,24,23,1.518579104,0.993834492,0.654182912,0.993434007,0,1.05839952,2.55,0,2.55,0,0,0,0,0,0,0.218245,0.223422,2,2,0,0,0,,,,
32,52,48,1.518345847,0.993681837,0.653771603,0.992655104,0,1.05650941,2.55,0,2.55,0,0,0,0,0,0,0.221558,0.219447,2,2,0,0,0,,,,
32,31,30,1.510081627,0.988273316,0.845149328,1.27620271,0,1.04249203,2.55,0,2.55,0,0,0,0,0,0,0.051093,0.117884,1,3,0,0,0,,,,
32,51,56,1.509818405,0.98810105,0.845286355,1.276184324,0,1.04285243,2.55,0,2.55,0,0,0,0,0,0,0.118111,0.050394,3,1,0,0,0,,,,
32,27,24,1.431889435,1.017689719,0.68364027,0.978906214,0,0.90460645,3.44,1,2.55,0,0,0,0,0,1,-0.327883,0.218245,2,2,0,0,0,,,,
32,48,55,1.431483283,1.017401054,0.683182832,0.97797669,0,0.90563792,2.55,0,3.44,1,0,0,0,0,1,0.219447,-0.327405,2,2,0,0,0,,,,
32,44,47,1.418766681,1.008362958,0.873326442,1.239108049,0,0.98531731,2.55,0,3.44,1,0,0,6,0,1,-0.004185,-0.388752,4,2,0,0,0,,,,
32,22,2,1.418757702,1.008356576,0.868365007,1.232058136,0,0.98466749,3.44,1,2.55,0,0,0,0,6,1,-0.388009,-0.018409,2,4,0,0,0,,,,
32,47,52,1.410505921,1.00249177,0.683491049,0.964074531,0,0.9761745,3.44,1,2.55,0,0,0,0,0,1,-0.388752,0.221558,2,2,0,0,0,,,,
32,23,22,1.410278143,1.002329881,0.684959984,0.96598532,0,0.97610915,2.55,0,3.44,1,0,0,0,0,1,0.223422,-0.388009,2,2,0,0,0,,,,
32,55,51,1.351015534,0.960210046,0.686360693,0.927297386,0,1.13718664,3.44,1,2.55,0,0,0,0,0,1,-0.327405,0.118111,2,3,0,0,0,,,,
32,30,27,1.350686119,0.959975919,0.686432697,0.927171201,0,1.13759032,2.55,0,3.44,1,0,0,0,0,1,0.117884,-0.327883,3,2,0,0,0,,,,
33,3,0,1.347029936,0.881564094,0.999712199,1.346637708,5,1.78848793,2.55,0,2.55,0,0,0,5,5,0,-0.109452,-0.035929,3,3,5,0.2,0,,,,
33,45,48,1.529753102,1.001147318,0.830686633,1.270739353,0,1.09252621,2.55,0,2.55,0,0,0,0,0,0,-0.015784,-0.01653,2,1,0,0,0,,,,
33,38,35,1.529418266,1.000928185,0.831638678,1.271918188,0,1.09081161,2.55,0,2.55,0,0,0,0,0,0,-0.016509,-0.005219,1,2,0,0,0,,,,
33,35,34,1.520211324,0.994902699,0.673842247,1.024388854,0,1.07539327,2.55,0,2.55,0,0,0,0,0,0,-0.005219,0.18627,2,2,0,0,0,,,,
33,44,45,1.519072451,0.994157363,0.675607227,1.026303182,0,1.07094038,2.55,0,2.55,0,0,0,0,0,0,0.20993,-0.015784,2,2,0,0,0,,,,
33,28,3,1.491324303,0.97599758,0.913401124,1.362182947,0,0.89577026,2.55,0,2.55,0,0,0,0,5,0,0.262808,-0.109452,3,3,0,0,0,,,,
